match_number,stage,team,opponent,match_duration,shirt_number,player,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs,sprints,top_speed_kmh,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,attempts_at_goal,goals,total_offers,offers_in_front,offers_in_between,offers_out_to_in,offers_in_to_out,offers_in_behind,offers_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressures_direct,pressures_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,player_lineup,position,started,minutes,source_url,minutes_source_url,minutes_note,high_intensity_distance_m
101,Semi-final,France,Spain,90,5,Jules Kounde,10876.4,3887.1,4647.9,1526.5,696.0,119.0,137.0,59.0,30.7,42.0,32.0,76.0,0.0,2.0,1.0,22.0,16.0,73.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,0.0,3.0,0.0,6.0,4.0,5.0,2,1,5.0,3.0,4.0,23.0,1.0,0.0,1.0,1.0,6.0,23.0,11.0,7.0,3.0,Jules Kounde,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,815.0
101,Semi-final,France,Spain,90,6,Manu Kone,6041.4,1777.1,2662.7,1339.2,235.5,27.0,107.0,14.0,30.3,28.0,24.0,86.0,1.0,1.0,0.0,6.0,4.0,67.0,2.0,1.0,1.0,0.0,0.0,20.0,7.0,12.0,0.0,0.0,0.0,1.0,10.0,2,1,0.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,3.0,26.0,7.0,2.0,0.0,Manu Kone,MF,False,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,262.5
101,Semi-final,France,Spain,90,7,Ousmane Dembele,11375.2,4156.5,4376.9,1787.0,910.7,144.1,140.0,57.0,29.9,30.0,22.0,73.0,1.0,6.0,1.0,9.0,4.0,44.0,2.0,1.0,1.0,2.0,0.0,21.0,3.0,6.0,1.0,1.0,7.0,3.0,10.0,1,0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,34.0,21.0,0.0,0.0,Ousmane Dembele,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1054.8
101,Semi-final,France,Spain,90,8,Aurelien Tchouameni,11522.4,3765.9,5006.0,2092.2,571.1,87.2,175.0,41.0,28.8,59.0,52.0,88.0,0.0,1.0,0.0,16.0,11.0,69.0,0.0,0.0,0.0,1.0,0.0,50.0,24.0,11.0,0.0,1.0,0.0,14.0,15.0,5,2,3.0,2.0,6.0,15.0,2.0,0.0,3.0,2.0,8.0,44.0,7.0,10.0,0.0,Aurelien Tchouameni,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,658.3000000000001
101,Semi-final,France,Spain,90,10,Kylian Mbappe,8738.3,4438.9,2827.7,772.4,397.8,301.6,63.0,40.0,35.3,15.0,12.0,80.0,0.0,2.0,0.0,6.0,5.0,83.0,9.0,8.0,1.0,3.0,0.0,39.0,1.0,13.0,0.0,3.0,19.0,3.0,13.0,0,0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,20.0,9.0,0.0,2.0,Kylian Mbappe,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,699.4000000000001
101,Semi-final,France,Spain,90,11,Michael Olise,8741.0,2725.4,3743.7,1527.2,605.4,139.3,129.0,39.0,28.4,36.0,28.0,78.0,1.0,4.0,1.0,11.0,6.0,55.0,5.0,5.0,0.0,0.0,0.0,33.0,4.0,14.0,2.0,1.0,5.0,7.0,15.0,4,2,1.0,0.0,4.0,39.0,0.0,0.0,1.0,0.0,4.0,20.0,10.0,2.0,2.0,Michael Olise,FW,True,73.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,744.7
101,Semi-final,France,Spain,90,12,Bradley Barcola,6120.8,2669.1,2273.4,644.7,325.5,208.2,52.0,29.0,33.9,14.0,12.0,86.0,0.0,1.0,0.0,5.0,3.0,60.0,4.0,4.0,0.0,1.0,0.0,19.0,0.0,1.0,1.0,0.0,15.0,2.0,2.0,0,0,2.0,1.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,17.0,8.0,1.0,2.0,Bradley Barcola,FW,True,57.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,533.7
101,Semi-final,France,Spain,90,14,Adrien Rabiot,5258.3,2206.9,1908.5,779.4,285.0,78.4,67.0,26.0,29.3,21.0,15.0,71.0,0.0,0.0,0.0,6.0,4.0,67.0,1.0,0.0,1.0,1.0,0.0,13.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,9,4,1.0,2.0,7.0,10.0,2.0,0.0,2.0,1.0,7.0,14.0,8.0,5.0,4.0,Adrien Rabiot,MF,True,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,363.4
101,Semi-final,France,Spain,90,16,Mike Maignan,6102.6,4279.2,1589.9,201.0,32.5,0.0,22.0,4.0,25.0,41.0,34.0,83.0,0.0,0.0,0.0,12.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,Mike Maignan,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,32.5
101,Semi-final,France,Spain,90,17,William Saliba,2403.6,1051.5,897.4,377.5,72.2,4.9,31.0,7.0,26.3,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,William Saliba,DF,True,30.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,77.10000000000001
101,Semi-final,France,Spain,90,19,Theo Hernandez,2701.5,1039.1,992.3,351.7,201.1,117.2,27.0,16.0,33.0,14.0,13.0,93.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,5.0,6.0,5.0,0,0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,8.0,5.0,2.0,1.0,Theo Hernandez,DF,False,18.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,318.3
101,Semi-final,France,Spain,90,20,Desire Doue,4449.1,1476.4,1802.2,814.5,294.7,61.3,59.0,24.0,27.9,17.0,14.0,82.0,1.0,1.0,0.0,7.0,3.0,43.0,6.0,3.0,3.0,2.0,0.0,16.0,2.0,1.0,1.0,0.0,6.0,6.0,4.0,3,1,1.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,2.0,0.0,Desire Doue,FW,False,33.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,356.0
101,Semi-final,France,Spain,90,24,Rayan Cherki,3263.7,986.0,1325.2,606.1,289.5,56.8,51.0,21.0,27.2,19.0,14.0,74.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,0.0,3.0,1.0,5.0,2.0,0,0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,Rayan Cherki,MF,False,17.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,346.3
101,Semi-final,France,Spain,90,26,Maxence Lacroix,7949.8,3003.1,3434.2,1047.6,381.0,83.9,96.0,27.0,31.7,50.0,48.0,96.0,1.0,0.0,0.0,17.0,15.0,88.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2,0,1.0,2.0,5.0,8.0,4.0,0.0,4.0,2.0,3.0,20.0,8.0,8.0,1.0,Maxence Lacroix,DF,False,60.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,464.9
103,Third-place,France,England,90,2,Malo Gusto,9555.2,3483.0,3569.3,1304.2,731.2,467.6,111.0,56.0,33.5,44.0,38.0,86.0,0.0,3.0,1.0,11.0,9.0,82.0,2.0,1.0,1.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,17.0,8.0,13.0,8,1,5.0,1.0,8.0,14.0,0.0,0.0,0.0,1.0,6.0,35.0,7.0,4.0,3.0,Malo Gusto,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1198.8000000000002
103,Third-place,France,England,90,3,Lucas Digne,5248.3,2347.6,1601.0,910.2,303.3,86.1,79.0,24.0,29.7,16.0,15.0,94.0,0.0,1.0,0.0,5.0,5.0,100.0,2.0,0.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,1,0,0.0,1.0,6.0,1.0,4.0,0.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,Lucas Digne,DF,False,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,389.4
103,Third-place,France,England,90,4,Dayot Upamecano,5090.2,2222.0,1780.8,604.1,279.6,203.7,49.0,20.0,33.4,14.0,13.0,93.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,4,1,3.0,2.0,6.0,13.0,0.0,1.0,1.0,0.0,3.0,14.0,6.0,3.0,2.0,Dayot Upamecano,DF,False,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,483.3
103,Third-place,France,England,90,5,Jules Kounde,1008.9,270.1,293.1,166.6,160.1,118.9,15.0,10.0,28.5,4.0,4.0,100.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,Jules Kounde,DF,False,0.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,279.0
103,Third-place,France,England,90,7,Ousmane Dembele,5203.9,1991.2,1826.4,834.1,389.3,162.8,67.0,26.0,30.5,29.0,22.0,76.0,0.0,1.0,0.0,7.0,4.0,57.0,1.0,0.0,1.0,2.0,1.0,14.0,3.0,2.0,0.0,1.0,6.0,2.0,9.0,2,0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,1.0,0.0,Ousmane Dembele,FW,False,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,552.1
103,Third-place,France,England,90,10,Kylian Mbappe,8287.4,4398.7,2444.1,908.4,344.9,191.4,70.0,27.0,36.0,33.0,28.0,85.0,3.0,1.0,0.0,15.0,13.0,87.0,14.0,13.0,1.0,8.0,2.0,73.0,20.0,22.0,2.0,4.0,22.0,3.0,31.0,1,0,0.0,0.0,2.0,24.0,0.0,1.0,1.0,0.0,3.0,21.0,16.0,0.0,0.0,Kylian Mbappe,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,536.3
103,Third-place,France,England,90,11,Michael Olise,11452.4,3892.0,4900.4,1620.5,636.3,403.2,137.0,50.0,33.0,57.0,51.0,89.0,1.0,0.0,0.0,12.0,9.0,75.0,6.0,3.0,3.0,3.0,0.0,53.0,11.0,10.0,2.0,3.0,17.0,10.0,27.0,7,3,2.0,0.0,11.0,43.0,0.0,0.0,0.0,0.0,6.0,34.0,22.0,3.0,3.0,Michael Olise,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1039.5
103,Third-place,France,England,90,12,Bradley Barcola,4946.2,1916.1,1938.2,639.1,313.2,139.7,50.0,21.0,34.7,12.0,12.0,100.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,2.0,0.0,2.0,1.0,11.0,0.0,2.0,1.0,0.0,7.0,1.0,2.0,6,1,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,1.0,1.0,Bradley Barcola,FW,False,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,452.9
103,Third-place,France,England,90,14,Adrien Rabiot,10634.2,4382.7,4295.3,1433.4,471.8,51.1,120.0,34.0,27.3,40.0,37.0,92.0,0.0,0.0,0.0,14.0,13.0,93.0,3.0,1.0,2.0,1.0,0.0,37.0,13.0,11.0,0.0,1.0,10.0,2.0,12.0,6,0,5.0,0.0,9.0,23.0,0.0,0.0,1.0,2.0,8.0,37.0,13.0,3.0,5.0,Adrien Rabiot,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,522.9
103,Third-place,France,England,90,15,Ibrahima Konate,4496.1,2151.2,1446.8,487.0,267.0,144.1,39.0,20.0,30.6,23.0,22.0,96.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1,0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,2.0,3.0,Ibrahima Konate,DF,True,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,411.1
103,Third-place,France,England,90,16,Mike Maignan,4962.4,3790.7,1010.1,136.3,25.3,0.0,13.0,2.0,23.9,15.0,15.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,Mike Maignan,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,25.3
103,Third-place,France,England,90,18,Warren Zaire-emery,10979.5,3933.9,4506.6,1771.4,627.7,139.9,142.0,50.0,28.9,57.0,55.0,96.0,0.0,0.0,0.0,13.0,12.0,92.0,0.0,0.0,0.0,1.0,0.0,26.0,15.0,7.0,1.0,0.0,1.0,2.0,13.0,2,0,0.0,1.0,11.0,23.0,1.0,0.0,1.0,0.0,7.0,39.0,15.0,1.0,0.0,Warren Zaire-emery,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,767.6
103,Third-place,France,England,90,19,Theo Hernandez,4654.0,2112.3,1394.9,518.7,335.6,292.6,40.0,26.0,36.2,26.0,22.0,85.0,0.0,1.0,0.0,7.0,5.0,71.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,4.0,2.0,6.0,0,0,3.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,3.0,0.0,Theo Hernandez,DF,True,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,628.2
103,Third-place,France,England,90,20,Desire Doue,5863.9,2126.0,2072.4,977.8,502.7,185.1,83.0,41.0,32.3,21.0,19.0,90.0,1.0,0.0,0.0,5.0,5.0,100.0,4.0,4.0,0.0,0.0,0.0,38.0,9.0,7.0,2.0,3.0,11.0,6.0,10.0,1,0,2.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,0.0,1.0,Desire Doue,FW,True,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,687.8
103,Third-place,France,England,90,24,Rayan Cherki,5747.6,1937.6,2543.0,879.4,296.8,90.8,70.0,22.0,29.2,28.0,25.0,89.0,0.0,1.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,3.0,0.0,0.0,5.0,0.0,4.0,0,0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,31.0,27.0,1.0,0.0,Rayan Cherki,MF,True,45.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,387.6
103,Third-place,France,England,90,26,Maxence Lacroix,9192.4,4104.8,3248.7,1094.2,443.5,301.1,94.0,40.0,33.7,34.0,34.0,100.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,4,1,6.0,0.0,5.0,7.0,4.0,0.0,4.0,2.0,1.0,28.0,5.0,6.0,5.0,Maxence Lacroix,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M103-FRA-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,744.6
